"iNaturalist taxon name","iNaturalist taxon ID","Taxon name","nameStatus","Common name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date observed","Description","Place name","Recorded by","Event Remarks","coordinateUncertaintyInMeters","Individual count","Depth","Catalog Number","Confidence","Field number","Coordinates Corrected","Coordinates Corrected Note","Captive/Cultivated","Quality grade","STATE","CLASS","SUB_CLASS","COMMENT","Community","LABEL","LABEL_LAB","LEGEND_LAB","Rank"
"Monotropa uniflora",49477,"Monotropa uniflora","accepted","Ghost Pipe","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Ericaceae","Monotropoideae",,"Monotropa","uniflora","iNat:84602252",48.939808,-123.495178,2021-06-26 20:19:55,,,,,56,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Monotropa uniflora",49477,"Monotropa uniflora","accepted","Ghost Pipe","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Ericaceae","Monotropoideae",,"Monotropa","uniflora","iNat:85171561",48.940468,-123.505121,2021-07-01 03:01:26,,,"Jeff MacDonald",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Pseudacris regilla",24259,"Pseudacris regilla","accepted","Pacific chorus frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Hylidae","Hylinae",,"Pseudacris","regilla","iNat:85427804",48.949425,-123.510558,2021-07-03 04:43:04,,,,,5,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Thamnophis sirtalis",28362,"Thamnophis sirtalis","accepted","Common Garter Snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes",,,"Colubridae","Natricinae",,"Thamnophis","sirtalis","iNat:87469142",48.9493,-123.51075,2021-07-17 19:27:37,,,,,30,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Polyphylla crinita",301229,"Polyphylla crinita","accepted","Long-haired June Beetle","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Scarabaeiformia","Scarabaeoidea","Scarabaeidae","Melolonthinae","Melolonthini","Polyphylla","crinita","iNat:87674407",48.938369,-123.49958,2021-07-18 06:06:05,,,,,27,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","species"
"Dryobates villosus",792990,"Dryobates villosus","accepted","Hairy Woodpecker","Animalia","Chordata","Vertebrata",,"Aves",,,"Piciformes",,,,"Picidae",,,"Dryobates","villosus","iNat:89857951",48.939789,-123.495144,2021-08-03 22:39:00,,,,,200,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Sedum spathulifolium",58886,"Sedum spathulifolium","accepted","Broad-leaved Stonecrop","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:90751719",48.941855,-123.502197,2021-06-24 23:03:01,,,"Caitlin Robinson",,16,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Ribes",47130,"Ribes","accepted","currants and gooseberries","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Grossulariaceae",,,"Ribes",,"iNat:90934654",48.944683,-123.494109,2021-08-11 23:10:25,,,,,5,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Exposed soil",,"Developed","genus"
"Heuchera micrantha",51274,"Heuchera micrantha","accepted","crevice alumroot","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Saxifragaceae",,"Heuchereae","Heuchera","micrantha","iNat:95668925",48.941863,-123.501342,2021-09-21 00:37:06,,,,,50,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","species"
"Geranium",47701,"Geranium","accepted","geraniums and cranesbills","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Geraniales",,,,"Geraniaceae",,,"Geranium",,"iNat:97057613",48.94912,-123.509888,2021-10-02 21:43:06,,,,,165,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","genus"
"Trichoderma viride",352599,"Trichoderma viride","accepted",,"Fungi","Ascomycota","Pezizomycotina",,"Sordariomycetes","Hypocreomycetidae",,"Hypocreales",,,,"Hypocreaceae",,,"Trichoderma","viride","iNat:100332538",48.946338,-123.497033,2021-11-04 23:37:08,,,"Caitlin Robinson",,64,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Unpaved road surface",,"Developed","species"
"Clitocybe fragrans",118370,"Clitocybe fragrans","accepted","Fragrant Funnel","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales","Tricholomatineae",,,"Clitocybaceae",,,"Collybia","fragrans","iNat:100723280",48.950608,-123.515769,2021-11-07 22:33:21,,,"Chloe Egelnick",,,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Unpaved road surface",,"Developed","species"
"Chondrostereum purpureum",118036,"Chondrostereum purpureum","accepted","Silverleaf Fungus","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales","Marasmiineae",,,"Cyphellaceae",,,"Chondrostereum","purpureum","iNat:101447365",48.948686,-123.502019,2021-11-18 07:56:16,,,,,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Exposed soil",,"Developed","species"
"Agaricales",47167,"Agaricales","accepted","Common Gilled Mushrooms and Allies","Fungi","Basidiomycota","Agaricomycotina",,"Agaricomycetes","Agaricomycetidae",,"Agaricales",,,,,,,,,"iNat:101447381",48.948064,-123.501768,2021-11-18 07:57:31,,,,,5,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Unpaved road surface",,"Developed","order"
"Paxistima myrsinites",63893,"Paxistima myrsinites","accepted","Oregon Boxwood","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Celastrales",,,,"Celastraceae",,,"Paxistima","myrsinites","iNat:106825403",48.943604,-123.514759,2022-02-15 21:37:58,,,,,5,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","species"
"Arbutus menziesii",51046,"Arbutus menziesii","accepted","Pacific madrone","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Ericaceae","Arbutoideae",,"Arbutus","menziesii","iNat:107022546",48.948294,-123.502103,2022-02-19 01:15:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Exposed soil",,"Developed","species"
"Galium aparine",53059,"Galium aparine","accepted","catchweed bedstraw","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Gentianales",,,,"Rubiaceae","Rubioideae","Rubieae","Galium","aparine","iNat:107022557",48.94826,-123.502075,2022-02-19 01:17:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Exposed soil",,"Developed","species"
"Kindbergia oregana",120909,"Kindbergia oregana","accepted","Oregon Beaked Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Brachytheciaceae",,,"Kindbergia","oregana","iNat:107022558",48.94823,-123.50185,2022-02-19 01:18:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Exposed soil",,"Developed","species"
"Rhytidiadelphus loreus",124422,"Rhytidiadelphus loreus","accepted","Lanky Moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Hylocomiaceae",,,"Rhytidiadelphus","loreus","iNat:107022559",48.94823,-123.501857,2022-02-19 01:18:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Exposed soil",,"Developed","species"
"Thuja plicata",48252,"Thuja plicata","accepted","western redcedar","Plantae","Tracheophyta",,,"Pinopsida",,,"Pinales",,,,"Cupressaceae","Cupressoideae",,"Thuja","plicata","iNat:107022562",48.947883,-123.50168,2022-02-19 01:20:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Exposed soil",,"Developed","species"
"Pseudotsuga menziesii menziesii",63910,"Pseudotsuga menziesii menziesii","accepted","Coast Douglas-fir","Plantae","Tracheophyta",,,"Pinopsida",,,"Pinales",,,,"Pinaceae","Pinoideae",,"Pseudotsuga","menziesii","iNat:107022563",48.94779,-123.501413,2022-02-19 01:20:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Vineyard Way",,"Road","species"
"Vaccinium parvifolium",48354,"Vaccinium parvifolium","accepted","Red Huckleberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ericales",,,,"Ericaceae","Vaccinioideae","Vaccinieae","Vaccinium","parvifolium","iNat:107022564",48.947553,-123.501993,2022-02-19 01:23:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Exposed soil",,"Developed","species"
"Pseudotsuga menziesii menziesii",63910,"Pseudotsuga menziesii menziesii","accepted","Coast Douglas-fir","Plantae","Tracheophyta",,,"Pinopsida",,,"Pinales",,,,"Pinaceae","Pinoideae",,"Pseudotsuga","menziesii","iNat:107022577",48.947117,-123.502117,2022-02-19 01:36:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Unpaved road surface",,"Developed","species"
"Cytisus scoparius",48538,"Cytisus scoparius","accepted","Scotch Broom","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:107022579",48.946207,-123.501978,2022-02-19 01:39:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Road surface",,"Developed","species"
"Junco hyemalis",10094,"Junco hyemalis","accepted","Dark-eyed Junco","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Passerellidae",,,"Junco","hyemalis","iNat:107022581",48.947695,-123.50097,2022-02-19 01:47:00,,,"Andrew Simon",,17,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Unpaved road surface",,"Developed","species"
"Pseudotsuga menziesii menziesii",63910,"Pseudotsuga menziesii menziesii","accepted","Coast Douglas-fir","Plantae","Tracheophyta",,,"Pinopsida",,,"Pinales",,,,"Pinaceae","Pinoideae",,"Pseudotsuga","menziesii","iNat:107022583",48.947592,-123.500925,2022-02-19 01:52:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Unpaved road surface",,"Developed","species"
"Lasius",931956,"Lasius","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Lasiini","Lasius",,"iNat:107193903",48.944577,-123.517388,2022-02-20 23:05:00,,,"Andrew Simon",,21,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","genus"
"Berberis nervosa",75756,"Berberis nervosa","accepted","Cascade Oregon-grape","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Ranunculales",,,,"Berberidaceae","Berberidoideae","Berberideae","Berberis","nervosa","iNat:107193904",48.944499,-123.517328,2022-02-20 21:08:00,,,"Andrew Simon",,22,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Erythranthe alsinoides",771843,"Erythranthe alsinoides","accepted","wingstem monkeyflower","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Lamiales",,,,"Phrymaceae",,,"Erythranthe","alsinoides","iNat:107193909",48.944637,-123.517423,2022-02-20 22:05:00,,,"Andrew Simon",,,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Pyrrharctia isabella",59675,"Pyrrharctia isabella","accepted","Isabella Tiger Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Noctuoidea","Erebidae","Arctiinae","Arctiini","Pyrrharctia","isabella","iNat:107193928",48.943904,-123.51111,2022-02-20 20:19:00,,,"Andrew Simon",,21,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Termitoidae",118903,"Termitoidae","accepted","Termites","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Blattodea",,,"Blattoidea",,,,,,"iNat:107193931",48.944521,-123.517457,2022-02-20 22:47:00,,,"Andrew Simon",,22,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","superfamily"
"Rubus armeniacus",61317,"Rubus armeniacus","accepted","Armenian Blackberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","armeniacus","iNat:107686047",48.93961,-123.500505,2022-03-01 01:09:38,,,"Alex Niese",,,,,,,,"yes",,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Semanotus",211567,"Semanotus","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia","Cerambycoidea","Cerambycidae","Cerambycinae","Callidiini","Semanotus",,"iNat:110462334",48.944583,-123.517161,2022-04-04 21:57:49,,,"Steven Esau",,30,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","genus"
"Podiceps auritus",4209,"Podiceps auritus","accepted","Horned Grebe","Animalia","Chordata","Vertebrata",,"Aves",,,"Podicipediformes",,,,"Podicipedidae",,,"Podiceps","auritus","iNat:110577176",48.944468,-123.51717,2022-04-06 14:58:23,,,"Steven Esau",,5,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Thamnophis sirtalis",28362,"Thamnophis sirtalis","accepted","Common Garter Snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes",,,"Colubridae","Natricinae",,"Thamnophis","sirtalis","iNat:110584131",48.9417,-123.497267,2022-03-28 19:21:00,,,"Dana",,8,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Osmia lignaria propinqua",361607,"Osmia lignaria propinqua","accepted","Western Blue Orchard Bee","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Megachilidae","Megachilinae","Osmiini","Osmia","lignaria","iNat:110705380",48.942808,-123.49877,2022-04-06 20:42:00,,,"Dana",,148,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Bombus sitkensis",142269,"Bombus sitkensis","accepted","Sitka Bumble Bee","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","sitkensis","iNat:110705509",48.941708,-123.497286,2022-04-07 00:17:00,,,"Dana",,82,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Pseudacris regilla",24259,"Pseudacris regilla","accepted","Pacific chorus frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Hylidae","Hylinae",,"Pseudacris","regilla","iNat:110921615",48.941675,-123.497085,2022-04-03 17:20:39,,,"Dana",,35,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Pyrrharctia isabella",59675,"Pyrrharctia isabella","accepted","Isabella Tiger Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Noctuoidea","Erebidae","Arctiinae","Arctiini","Pyrrharctia","isabella","iNat:111160972",48.941467,-123.496908,2022-04-11 23:44:42,,,"Dana",,258,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Andrena",57669,"Andrena","accepted","Mining Bees","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Andrenidae","Andreninae","Andrenini","Andrena",,"iNat:111341934",48.941765,-123.497251,2022-04-13 19:45:15,,,"Dana",,30,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Rural",,"Rural","genus"
"Spinus pinus",145304,"Spinus pinus","accepted","Pine Siskin","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Fringillidae",,,"Spinus","pinus","iNat:111724647",48.941685,-123.501167,2022-04-16 23:35:00,,,"Andrew Simon",,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Spinus pinus",145304,"Spinus pinus","accepted","Pine Siskin","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Fringillidae",,,"Spinus","pinus","iNat:111724649",48.941685,-123.501167,2022-04-16 23:35:00,,,"Andrew Simon",,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Poecile rufescens",144820,"Poecile rufescens","accepted","Chestnut-backed Chickadee","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Paridae",,,"Poecile","rufescens","iNat:111724651",48.941685,-123.501167,2022-04-16 23:41:00,,,"Andrew Simon",,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Setophaga coronata",145245,"Setophaga coronata","accepted","Yellow-rumped Warbler","Animalia","Chordata","Vertebrata",,"Aves",,,"Passeriformes",,,,"Parulidae",,,"Setophaga","coronata","iNat:111724655",48.941685,-123.501167,2022-04-16 23:43:00,,,"Andrew Simon",,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Accipiter striatus",5097,"Accipiter striatus","accepted","Sharp-shinned Hawk","Animalia","Chordata","Vertebrata",,"Aves",,,"Accipitriformes",,,,"Accipitridae","Accipitrinae",,"Accipiter","striatus","iNat:111724657",48.941685,-123.501167,2022-04-16 23:53:00,,,"Andrew Simon",,20,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Rural",,"Rural","species"
"Rana aurora",25545,"Rana aurora","accepted","Northern Red-legged Frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura",,,,"Ranidae",,,"Rana","aurora","iNat:117239084",48.948118,-123.501376,2022-05-07 17:57:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Vineyard Way",,"Road","species"
"Pimpla pedalis",208562,"Pimpla pedalis","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita",,"Ichneumonoidea","Ichneumonidae","Pimplinae","Pimplini","Pimpla","pedalis","iNat:117239088",48.948118,-123.501376,2022-05-07 18:07:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Vineyard Way",,"Road","species"
"Bombus vancouverensis vancouverensis",1020322,"Bombus vancouverensis vancouverensis","accepted","Vancouver Island Bumble Bee","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","vancouverensis","iNat:117239089",48.948118,-123.501376,2022-05-07 18:11:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Vineyard Way",,"Road","species"
"Cucujiformia",372852,"Cucujiformia","accepted","Cucujiform Beetles","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Cucujiformia",,,,,,,"iNat:117239090",48.948118,-123.501376,2022-05-07 18:11:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Vineyard Way",,"Road","infraorder"
"Bombus vancouverensis vancouverensis",1020322,"Bombus vancouverensis vancouverensis","accepted","Vancouver Island Bumble Bee","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","vancouverensis","iNat:117239097",48.948118,-123.501376,2022-05-07 18:12:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Vineyard Way",,"Road","species"
"Andrena",571358,"Andrena","accepted",,"Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita","Aculeata","Apoidea","Andrenidae","Andreninae","Andrenini","Andrena",,"iNat:117239098",48.948118,-123.501376,2022-05-07 18:12:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Vineyard Way",,"Road","genus"
"Lophodytes cucullatus",7109,"Lophodytes cucullatus","accepted","Hooded Merganser","Animalia","Chordata","Vertebrata",,"Aves",,,"Anseriformes",,,,"Anatidae",,,"Lophodytes","cucullatus","iNat:117239099",48.948118,-123.501376,2022-05-07 18:17:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Vineyard Way",,"Road","species"
"Ichneumonidae",47199,"Ichneumonidae","accepted","Ichneumonid Wasps","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Hymenoptera","Apocrita",,"Ichneumonoidea","Ichneumonidae",,,,,"iNat:117239103",48.948118,-123.501376,2022-05-07 18:19:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Vineyard Way",,"Road","family"
"Enallagma",50175,"Enallagma","accepted","Bluets","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Odonata","Zygoptera",,"Coenagrionoidea","Coenagrionidae",,,"Enallagma",,"iNat:117239104",48.948118,-123.501376,2022-05-07 18:23:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Vineyard Way",,"Road","genus"
"Thamnophis sirtalis pickeringii",28363,"Thamnophis sirtalis pickeringii","accepted","Puget Sound Garter Snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes",,,"Colubridae","Natricinae",,"Thamnophis","sirtalis","iNat:117239106",48.948118,-123.501376,2022-05-07 18:25:00,,,"Ian Guthrie",,122,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Vineyard Way",,"Road","species"
"Toxicoscordion venenosum",59087,"Toxicoscordion venenosum","accepted","Meadow Deathcamas","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Liliales",,,,"Melanthiaceae",,"Melanthieae","Toxicoscordion","venenosum","iNat:117239108",48.939524,-123.500752,2022-05-07 18:37:00,,,"Ian Guthrie",,70,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Retreat Cove Rd",,"Road","species"
"Sedum spathulifolium",58886,"Sedum spathulifolium","accepted","Broad-leaved Stonecrop","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:117239112",48.939524,-123.500752,2022-05-07 18:41:00,,,"Ian Guthrie",,70,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Retreat Cove Rd",,"Road","species"
"Sedum spathulifolium",58886,"Sedum spathulifolium","accepted","Broad-leaved Stonecrop","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Saxifragales",,,,"Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:117239113",48.939524,-123.500752,2022-05-07 18:40:00,,,"Ian Guthrie",,70,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Retreat Cove Rd",,"Road","species"
