"scientific","scientif_1","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamil","family","genus","subgenus","specificEp","infraspeci","taxonRank","institutio","collection","catalogNum","datasetNam","occurrence","recordedBy","recordNumb","fieldNumbe","eventDate","year","month","day","basisOfRec","locality","locationRe","island","stateProvi","country","countryCod","decimalLat","decimalLon","coordinate","georeferen","georefer_1","georefer_2","georefer_3","habitat","verbatimDe","verbatimEl","occurren_1","samplingPr","occurren_2","individual","sex","establishm","provincial","nationalSt","identified","identifica","identifi_1","previousId","bibliograp","associated"
"Cupressus nootkatensis","D.Don",126792,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Cupressus",NA,"Cupressus nootkatensis","","species","iNaturalist","Observations","367810","","http://www.inaturalist.org/observations/367810","James Maughn","",NA,"2013-08-16",2013,8,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.379191,-123.19438,607,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2019)",NA,"James Maughn",NA,NA,NA,NA,NA
"Cupressus nootkatensis","D.Don",126792,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Cupressus",NA,"Cupressus nootkatensis","","species","iNaturalist","Observations","68905920","","https://www.inaturalist.org/observations/68905920","Kat Milligan","",NA,"2021-01-18",2021,1,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.375,-123.186194,64,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2019)",NA,"Kat Milligan",NA,NA,NA,NA,NA
"Cupressus nootkatensis","D.Don",126792,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Cupressus",NA,"Cupressus nootkatensis","","species","iNaturalist","Observations","98394990","","https://www.inaturalist.org/observations/98394990","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.375,-123.186347,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Cupressus nootkatensis","D.Don",126792,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Cupressaceae","Cupressus",NA,"Cupressus nootkatensis","","species","iNaturalist","Observations","86715161","","https://www.inaturalist.org/observations/86715161","Dawn Hanna","",NA,"2021-07-11",2021,7,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.376237,-123.189553,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2019)",NA,"Dawn Hanna",NA,NA,NA,NA,NA
"Diphasiastrum sitchense","(Rupr.) Holub",204303,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales","",NA,NA,"Lycopodiaceae","Diphasiastrum",NA,"Diphasiastrum sitchense","","species","iNaturalist","Observations","86917888","","https://www.inaturalist.org/observations/86917888","Dawn Hanna","",NA,"2021-07-11",2021,7,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.37782,-123.193017,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Dawn Hanna",NA,NA,NA,NA,NA
"Dryopteris expansa","(C. Presl) Fraser-Jenkins & Jermy",64055,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris expansa","","species","iNaturalist","Observations","98394879","","https://www.inaturalist.org/observations/98394879","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373939,-123.192178,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Echium vulgare","L.",56174,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","",NA,NA,"Boraginaceae","Echium",NA,"Echium vulgare","","species","iNaturalist","Observations","27437579","","https://www.inaturalist.org/observations/27437579","Derek Killby","",NA,"2019-06-21",2019,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.378083,-123.19413,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Derek Killby",NA,NA,NA,NA,NA
"Echium vulgare","L.",56174,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","",NA,NA,"Boraginaceae","Echium",NA,"Echium vulgare","","species","iNaturalist","Observations","14117134","","https://www.inaturalist.org/observations/14117134","Derek Killby","",NA,"2018-07-06",2018,7,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.37807,-123.19403,5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Derek Killby",NA,NA,NA,NA,NA
"Echium vulgare","L.",56174,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","",NA,NA,"Boraginaceae","Echium",NA,"Echium vulgare","","species","iNaturalist","Observations","27235900","","https://www.inaturalist.org/observations/27235900","citizen1","",NA,"2019-06-13",2019,6,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.381489,-123.18649,800,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"citizen1",NA,NA,NA,NA,NA
"Elliottia pyroliflora","(Bong.) S.W. Brim & P.F. Stevens",126553,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Elliottia",NA,"Elliottia pyroliflora","","species","iNaturalist","Observations","97233693","","https://www.inaturalist.org/observations/97233693","jguy","",NA,"2021-10-03",2021,10,3,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.37887,-123.190528,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"jguy",NA,NA,NA,NA,NA
"Elliottia pyroliflora","(Bong.) S.W. Brim & P.F. Stevens",126553,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Elliottia",NA,"Elliottia pyroliflora","","species","iNaturalist","Observations","57961372","","https://www.inaturalist.org/observations/57961372","julrich","",NA,"2020-07-22",2020,7,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.380335,-123.188374,200,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"julrich",NA,NA,NA,NA,NA
"Elliottia pyroliflora","(Bong.) S.W. Brim & P.F. Stevens",126553,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Elliottia",NA,"Elliottia pyroliflora","","species","iNaturalist","Observations","98395009","","https://www.inaturalist.org/observations/98395009","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.375733,-123.184692,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Elliottia pyroliflora","(Bong.) S.W. Brim & P.F. Stevens",126553,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Elliottia",NA,"Elliottia pyroliflora","","species","iNaturalist","Observations","57961368","","https://www.inaturalist.org/observations/57961368","julrich","",NA,"2020-08-02",2020,8,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.380139,-123.188535,200,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"julrich",NA,NA,NA,NA,NA
"Elliottia pyroliflora","(Bong.) S.W. Brim & P.F. Stevens",126553,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Elliottia",NA,"Elliottia pyroliflora","","species","iNaturalist","Observations","86664794","","https://www.inaturalist.org/observations/86664794","Dawn Hanna","",NA,"2021-07-11",2021,7,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.376728,-123.190278,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Dawn Hanna",NA,NA,NA,NA,NA
"Erodium cicutarium","(L.) L'Hér. ex Aiton",47687,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,NA,"Geraniaceae","Erodium",NA,"Erodium cicutarium","","species","iNaturalist","Observations","15735864","","https://www.inaturalist.org/observations/15735864","citizen1","",NA,"2018-08-18",2018,8,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.377969,-123.189201,380,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"citizen1",NA,NA,NA,NA,NA
"Euphrasia nemorosa","(Pers.) Wallr.",118893,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,NA,"Orobanchaceae","Euphrasia",NA,"Euphrasia nemorosa","","species","iNaturalist","Observations","31758769","","https://www.inaturalist.org/observations/31758769","Derek Killby","",NA,"2019-08-23",2019,8,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.379387,-123.191505,5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Derek Killby",NA,NA,NA,NA,NA
"Euphrasia nemorosa","(Pers.) Wallr.",118893,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,NA,"Orobanchaceae","Euphrasia",NA,"Euphrasia nemorosa","","species","iNaturalist","Observations","15731477","","https://www.inaturalist.org/observations/15731477","citizen1","",NA,"2018-08-18",2018,8,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.377398,-123.18879,393,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"citizen1",NA,NA,NA,NA,NA
"Fragaria virginiana","Mill.",77155,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Fragaria",NA,"Fragaria virginiana","","species","iNaturalist","Observations","27438504","","https://www.inaturalist.org/observations/27438504","Derek Killby","",NA,"2019-06-21",2019,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.378075,-123.193275,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"Stewart Wechsler",NA,NA,NA,NA,NA
"Fragaria virginiana","Mill.",77155,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Fragaria",NA,"Fragaria virginiana","platypetala","species","iNaturalist","Observations","86663396","","https://www.inaturalist.org/observations/86663396","Dawn Hanna","",NA,"2021-07-11",2021,7,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.377647,-123.193428,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"Dawn Hanna",NA,NA,NA,NA,NA
"Galium triflorum","Michx.",53065,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","",NA,NA,"Rubiaceae","Galium",NA,"Galium triflorum","","species","iNaturalist","Observations","98394950","","https://www.inaturalist.org/observations/98394950","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373086,-123.189767,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","27228024","","https://www.inaturalist.org/observations/27228024","citizen1","",NA,"2019-06-13",2019,6,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.381489,-123.18649,800,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"citizen1",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","85151357","","https://www.inaturalist.org/observations/85151357","Bridget Spencer","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373783,-123.187906,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Barbara L. Wilson",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","98394988","","https://www.inaturalist.org/observations/98394988","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.374653,-123.186797,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","98394888","","https://www.inaturalist.org/observations/98394888","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373264,-123.191436,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","86663979","","https://www.inaturalist.org/observations/86663979","Dawn Hanna","",NA,"2021-07-11",2021,7,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.377872,-123.193047,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Dawn Hanna",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","98394972","","https://www.inaturalist.org/observations/98394972","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373886,-123.187844,5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","98394974","","https://www.inaturalist.org/observations/98394974","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.374108,-123.187508,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","14124526","","https://www.inaturalist.org/observations/14124526","Derek Killby","",NA,"2018-07-06",2018,7,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.376773,-123.192256,19,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Derek Killby",NA,NA,NA,NA,NA
"Gaultheria ovatifolia","A. Gray",77228,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Gaultheria",NA,"Gaultheria ovatifolia","","species","iNaturalist","Observations","85151354","","https://www.inaturalist.org/observations/85151354","Bridget Spencer","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373036,-123.188728,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Barbara L. Wilson",NA,NA,NA,NA,NA
"Geum macrophyllum","Willd.",77266,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Geum",NA,"Geum macrophyllum","","species","iNaturalist","Observations","98394964","","https://www.inaturalist.org/observations/98394964","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373603,-123.188286,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Geum macrophyllum","Willd.",77266,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Geum",NA,"Geum macrophyllum","","species","iNaturalist","Observations","98394908","","https://www.inaturalist.org/observations/98394908","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.37315,-123.190881,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Geum macrophyllum","Willd.",77266,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Geum",NA,"Geum macrophyllum","","species","iNaturalist","Observations","98394887","","https://www.inaturalist.org/observations/98394887","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373286,-123.191383,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Goodyera oblongifolia","Raf.",50719,"Plantae","Tracheophyta","Liliopsida","Asparagales","",NA,NA,"Orchidaceae","Goodyera",NA,"Goodyera oblongifolia","","species","iNaturalist","Observations","27437718","","https://www.inaturalist.org/observations/27437718","Derek Killby","",NA,"2019-06-21",2019,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.378478,-123.193437,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Derek Killby",NA,NA,NA,NA,NA
"Gymnocarpium disjunctum","(Rupr.) Ching",120491,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Cystopteridaceae","Gymnocarpium",NA,"Gymnocarpium disjunctum","","species","iNaturalist","Observations","98394932","","https://www.inaturalist.org/observations/98394932","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.372983,-123.190553,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Gymnocarpium disjunctum","(Rupr.) Ching",120491,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Cystopteridaceae","Gymnocarpium",NA,"Gymnocarpium disjunctum","","species","iNaturalist","Observations","92183324","","https://www.inaturalist.org/observations/92183324","Dawn Hanna","",NA,"2021-08-22",2021,8,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373087,-123.190613,14,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Dawn Hanna",NA,NA,NA,NA,NA
"Hieracium albiflorum","Hook.",63937,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Hieracium",NA,"Hieracium albiflorum","","species","iNaturalist","Observations","15734954","","https://www.inaturalist.org/observations/15734954","citizen1","",NA,"2018-08-18",2018,8,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.377777,-123.189099,399,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA
"Juncus ensifolius","Wikstr.",77569,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Juncaceae","Juncus",NA,"Juncus ensifolius","","species","iNaturalist","Observations","27254213","","https://www.inaturalist.org/observations/27254213","citizen1","",NA,"2019-06-13",2019,6,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.381489,-123.18649,800,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA
"Juncus ensifolius","Wikstr.",77569,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Juncaceae","Juncus",NA,"Juncus ensifolius","","species","iNaturalist","Observations","27439514","","https://www.inaturalist.org/observations/27439514","Derek Killby","",NA,"2019-06-21",2019,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.377992,-123.192733,3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Stefan Neuwirth",NA,NA,NA,NA,NA
"Leucanthemum vulgare","Lam.",56057,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Leucanthemum",NA,"Leucanthemum vulgare","","species","iNaturalist","Observations","27441940","","https://www.inaturalist.org/observations/27441940","Derek Killby","",NA,"2019-06-21",2019,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.377555,-123.193405,3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Derek Killby",NA,NA,NA,NA,NA
"Leucanthemum vulgare","Lam.",56057,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Leucanthemum",NA,"Leucanthemum vulgare","","species","iNaturalist","Observations","55807347","","https://www.inaturalist.org/observations/55807347","John D Reynolds","",NA,"2020-07-29",2020,7,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.379231,-123.191428,16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Leucanthemum vulgare","Lam.",56057,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Leucanthemum",NA,"Leucanthemum vulgare","","species","iNaturalist","Observations","98395017","","https://www.inaturalist.org/observations/98395017","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.374503,-123.192772,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Linnaea borealis ssp. longiflora","L.",81026,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,NA,"Caprifoliaceae","Linnaea",NA,"Linnaea borealis","longiflora","subspecies","iNaturalist","Observations","98394890","","https://www.inaturalist.org/observations/98394890","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.37325,-123.191406,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Linnaea borealis ssp. longiflora","L.",81026,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,NA,"Caprifoliaceae","Linnaea",NA,"Linnaea borealis","longiflora","subspecies","iNaturalist","Observations","98394942","","https://www.inaturalist.org/observations/98394942","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373122,-123.190239,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Lotus corniculatus","L.",47435,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,NA,"Fabaceae","Lotus",NA,"Lotus corniculatus","","species","iNaturalist","Observations","27438050","","https://www.inaturalist.org/observations/27438050","Derek Killby","",NA,"2019-06-21",2019,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.378013,-123.19348,3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Derek Killby",NA,NA,NA,NA,NA
"Luetkea pectinata","(Pursh) Kuntze.",77842,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Luetkea",NA,"Luetkea pectinata","","species","iNaturalist","Observations","27235611","","https://www.inaturalist.org/observations/27235611","citizen1","",NA,"2019-06-13",2019,6,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.381489,-123.18649,800,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA
"Luetkea pectinata","(Pursh) Kuntze.",77842,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Luetkea",NA,"Luetkea pectinata","","species","iNaturalist","Observations","27592758","","https://www.inaturalist.org/observations/27592758","citizen1","",NA,"2019-06-22",2019,6,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.376332,-123.185288,244,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA
"Luetkea pectinata","(Pursh) Kuntze.",77842,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Luetkea",NA,"Luetkea pectinata","","species","iNaturalist","Observations","86717673","","https://www.inaturalist.org/observations/86717673","Dawn Hanna","",NA,"2021-07-11",2021,7,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.376075,-123.184783,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Dawn Hanna",NA,NA,NA,NA,NA
"Luetkea pectinata","(Pursh) Kuntze.",77842,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Luetkea",NA,"Luetkea pectinata","","species","iNaturalist","Observations","27439867","","https://www.inaturalist.org/observations/27439867","Derek Killby","",NA,"2019-06-21",2019,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.378197,-123.192275,4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Derek Killby",NA,NA,NA,NA,NA
"Lupinus polyphyllus ssp. polyphyllus","Lindl.",61016,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,NA,"Fabaceae","Lupinus",NA,"Lupinus polyphyllus","polyphyllus","subspecies","iNaturalist","Observations","55807344","","https://www.inaturalist.org/observations/55807344","John D Reynolds","",NA,"2020-07-29",2020,7,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.379139,-123.191361,59,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Lupinus polyphyllus ssp. polyphyllus","Lindl.",61016,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,NA,"Fabaceae","Lupinus",NA,"Lupinus polyphyllus","polyphyllus","subspecies","iNaturalist","Observations","27437267","","https://www.inaturalist.org/observations/27437267","Derek Killby","",NA,"2019-06-21",2019,6,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.378088,-123.194047,3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"Derek Killby",NA,NA,NA,NA,NA
