"","scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"421","Micranthes rufidula","Small","","rustyhair saxifrage","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Micranthes","Micranthes rufidula","","","","native","S4S5 (2015)",NA,"1942-07-12","Vernon C. Brink","UBC","V55338",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:344",NA,2,"reported","unobserved","UBC:  Sky Pilot Mt.",357949,"VAS"
"422","Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall","","Tolmie's saxifrage","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Micranthes","Micranthes tolmiei","","","","native","S4 (2015)",NA,"1913-08-07","A. E. Baggs","UBC","V47141",NA,"2022-08-23","rolymac","iNaturalist","132866572",NA,18,"confirmed","observed","",78032,"VAS"
"423","Microsteris gracilis","(hook.) greene","","slender phlox","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Ericales","",NA,"Polemoniaceae","",NA,"Microsteris","Microsteris gracilis","","","","native","S5",NA,"1990-04-29","Robert Ogilvie","RBCM","V161198",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:346",NA,2,"reported","unobserved","",61210,"VAS"
"424","Minuartia rubella","Wahl.","","boreal sandwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","Caryophyllanae","Caryophyllales","",NA,"Caryophyllaceae","",NA,"Minuartia","Minuartia rubella","","","","native","S5 (2019)",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:348",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:348",NA,1,"new 2020","unobserved","",836893,"VAS"
"425","Minuartia tenella","(nutt.) mattf.","","slender sandwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","Caryophyllanae","Caryophyllales","",NA,"Caryophyllaceae","",NA,"Minuartia","Minuartia tenella","","","","native","S5",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:349",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:349",NA,1,"new 2020","unobserved","",836878,"VAS"
"426","Mitella pentandra","Hook.","","alpine mitrewort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Mitella","Mitella pentandra","","","","native","S4 (2015)",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:350",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:350",NA,1,"new 2020","unobserved","",117307,"VAS"
"427","Mitella trifida","(Graham) Rydb.","","Pacific bishop's-cap","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Mitella","Mitella trifida","","","","native","S4 (2015)",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:351",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:351",NA,1,"new 2020","unobserved","",128871,"VAS"
"428","Moehringia macrophylla","(Hook.) Fenzl","","big-leaved sandwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Caryophyllaceae","",NA,"Moehringia","Moehringia macrophylla","","","","native","S5 (2019)",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:352",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:352",NA,1,"new 2020","unobserved","",61884,"VAS"
"429","Moneses uniflora","(L.) A. Gray","","single delight","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Ericales","",NA,"Ericaceae","Monotropoideae",NA,"Moneses","Moneses uniflora","","","","native","S4 (2015)",NA,"1912-07-21","Fred Perry","UBC","V242458",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:353",NA,3,"confirmed","observed","",60376,"VAS"
"430","Monotropa hypopitys","L.","","pinesap","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Ericales","",NA,"Ericaceae","Monotropoideae",NA,"Monotropa","Monotropa hypopitys","","","","native","S3S4 (2001)",NA,"1984-08-14","Bruce A. Bohm","UBC","V197372",NA,"2022-09-03","Mavaddat Javid","iNaturalist","133499526",NA,109,"confirmed","observed","",59986,"VAS"
"431","Monotropa uniflora","L.","","ghost pipe","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Ericales","",NA,"Ericaceae","Monotropoideae",NA,"Monotropa","Monotropa uniflora","","","","native","S4 (2015)",NA,"1974-10-21","P.C. Martin","UBC","V148161",NA,"2022-09-05","dshrimpz","iNaturalist","133879768",NA,155,"confirmed","observed","",49477,"VAS"
"432","Montia fontana","L.","","blinks","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Montiaceae","",NA,"Montia","Montia fontana","","","","native","S4? (2015)",NA,"1915-04-05","F. Perry","UBC","V42724",NA,"1915-04-05","F. Perry","UBC","V42724",NA,1,"reported","unobserved","UBC:  Caulfield",58990,"VAS"
"433","Montia linearis","(Dougl.ex Hook.) Greene","","narrowleaf miner's lettuce","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Montiaceae","",NA,"Montia","Montia linearis","","","","native","S5 (2019)",NA,"2020-05-14","Ben Keen","iNaturalist","45933539",NA,"2020-05-14","Ben Keen","iNaturalist","45933539",NA,1,"new 2020","observed","",78122,"VAS"
"434","Montia parvifolia","(Moc. ex DC.) Greene","","small-leaved montia","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Montiaceae","",NA,"Montia","Montia parvifolia","","","","native","S5 (2015)",NA,"1897-06-05","Albert J. Hill","UBC","V34893",NA,"2022-06-26","Lyrae","iNaturalist","125472099",NA,38,"confirmed","observed","",78123,"VAS"
"435","Myosotis discolor","Pers.","","changing forget-me-not","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Boraginales","",NA,"Boraginaceae","Cynoglossoideae",NA,"Myosotis","Myosotis discolor","","","","native","SNA (2019)",NA,"2021-05-23","Ben Keen","iNaturalist","79996902",NA,"2021-05-23","Ben Keen","iNaturalist","79996902",NA,1,"new 2021","observed","",70265,"VAS"
"436","Myosotis laxa","Lehm.","","bay forget-me-not","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Boraginales","",NA,"Boraginaceae","Cynoglossoideae",NA,"Myosotis","Myosotis laxa","","","","native","S5 (2015)",NA,"1974-08-27","Adolf Ceska; Oldriska Ceska","RBCM","V165314",NA,"2021-09-26","Ben Keen","iNaturalist","96305550",NA,5,"confirmed","observed","RBCM:  Bowen Bay Bog",78150,"VAS"
"437","Myrica gale","L.","","sweet gale","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Fagales","",NA,"Myricaceae","",NA,"Myrica","Myrica gale","","","","native","S5 (2000)",NA,"1997-05-18","Gerald B. Straley","UBC","V226286",NA,"2022-10-18","K. Groves","iNaturalist","139275058",NA,29,"confirmed","observed","",82203,"VAS"
"438","Myriophyllum sibiricum","Kom.","","Siberian water-milfoil","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Haloragaceae","",NA,"Myriophyllum","Myriophyllum sibiricum","","","","native","S5 (2019)",NA,"2022-07-09","dananvan","iNaturalist","125479426",NA,"2022-07-09","dananvan","iNaturalist","125479426",NA,1,"new 2022","observed","",61034,"VAS"
"439","Nabalus alatus","Hook.","","western rattlesnake root","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Asterales","",NA,"Asteraceae","Cichorioideae",NA,"Nabalus","Nabalus alatus","","","","native","S5 (2019)",NA,"2004-08-12","Nick Page","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","NPAGE2004:65",NA,"2022-08-21","Steve Ansell","iNaturalist","131968002",NA,3,"confirmed","observed","UBC:  Grouse Mt. Eagle Cr; Prenanthes alata",130955,"VAS"
"440","Nemophila parviflora","Douglas ex Benth","","small-flowered nemophila","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Boraginales","",NA,"Boraginaceae","Hydrophylloideae",NA,"Nemophila","Nemophila parviflora","","","","native","S5 (2000)",NA,"2020-05-15","Ben Keen","iNaturalist","46036722",NA,"2021-12-18","Ben Keen","iNaturalist","103280195",NA,2,"new 2020","observed","",57353,"VAS"
"441","Neottia banksiana","(Lind.) Rchb. f.","","northwestern twayblade","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","","","Asparagales","",NA,"Orchidaceae","Epidendroideae",NA,"Neottia","Neottia banksiana","","","","native","S4 (2015)",NA,"1974-07-02","C.E. Biel","UBC","V176160",NA,"2022-08-01","Dawn Hanna","iNaturalist","129228037",NA,17,"confirmed","observed","Reported as: Listera caurina",131227,"VAS"
"442","Neottia cordata","(L) Rchb.","","heartleaf twayblade","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida","","","Asparagales","",NA,"Orchidaceae","Epidendroideae",NA,"Neottia","Neottia cordata","","","","native","S4S5 (2015)",NA,"1913-05-19","F. Perry","UBC","V52003",NA,"2020-08-26","citizen1","iNaturalist","58125393",NA,9,"confirmed","observed","",204364,"VAS"
"443","Nephrophyllidium crista-galli","(Menzies ex Hook.) Gilg","","deer-cabbage","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Asterales","",NA,"Menyanthaceae","",NA,"Nephrophyllidium","Nephrophyllidium crista-galli","","","","native","S5 (2000)",NA,"1996-08-11","Straley, Gerald","NCU","NCU00031508",NA,"2022-10-18","FreckLes","iNaturalist","139300048",NA,87,"confirmed","observed","Reported as: Fauria crista-galli",340457,"VAS"
"444","Nothochelone nemorosa","(Dougl. ex Lindl.) Straw","","woodland beardtongue","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Lamiales","",NA,"Plantaginaceae","",NA,"Nothochelone","Nothochelone nemorosa","","","","native","S4S5 (2019)",NA,"2017-07-26","Adam Huggins","iNaturalist","7243316",NA,"2021-06-23","citizen1","iNaturalist","85018413",NA,7,"new 2017","observed","",78231,"VAS"
"445","Nuphar polysepala","Engelm (Engelm.) E.O. Beal.","","western yellow pond-lily","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Nymphaeales","",NA,"Nymphaeaceae","",NA,"Nuphar","Nuphar polysepala","","","","native","S5 (2000)",NA,"1913-07-27","John Davidson","UBC","V25067",NA,"2022-11-27","spea","iNaturalist","143089219",NA,64,"confirmed","observed","Reported as: Nuphar lutea ssp. polysepala",78234,"VAS"
"446","Oemleria cerasiformis","(Torr. & A. Gray ex Hook. & Arn.) Landon","","osoberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Rosales","",NA,"Rosaceae","Amygdaloideae",NA,"Oemleria","Oemleria cerasiformis","","","","native","S5 (2015)",NA,"2007-04-03","hillanddale","iNaturalist","8547109",NA,"2022-06-12","nnhenderson","iNaturalist","121827671",NA,15,"confirmed","observed","",53419,"VAS"
"447","Oenanthe sarmentosa","C. Presl ex DC.","","water parsley","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Apiales","",NA,"Apiaceae","Apioideae",NA,"Oenanthe","Oenanthe sarmentosa","","","","native","S5 (2015)",NA,"2012-07-25","E.R. Manton","","ERM1630",NA,"2022-07-24","Mavaddat Javid","iNaturalist","127906494",NA,19,"confirmed","observed","",60127,"VAS"
"448","Oenothera biennis","L.","","common evening-primrose","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Myrtales","",NA,"Onagraceae","",NA,"Oenothera","Oenothera biennis","","","","native","SNA (2001)",NA,"2017-07-18","hillanddale","iNaturalist","9532739",NA,"2021-08-15","Roslyn","iNaturalist","91357083",NA,4,"new 2017","observed","",62207,"VAS"
"449","Oplopanax horridus","(Sm.) Miq.","","devil's club","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Apiales","",NA,"Araliaceae","",NA,"Oplopanax","Oplopanax horridus","","","","native","S5 (2015)",NA,"2012-08-04","lhurteau","iNaturalist","16823354",NA,"2022-10-15","lanny0","iNaturalist","143820788",NA,103,"confirmed","observed","",83914,"VAS"
"450","Orthilia secunda","L.","","one-sided wintergreen","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Ericales","",NA,"Ericaceae","Monotropoideae",NA,"Orthilia","Orthilia secunda","","","","native","S5 (2015)",NA,"1951-08-01","M.F. Jackson","UBC","V47568",NA,"2022-08-27","ayhusic1","iNaturalist","132616299",NA,62,"confirmed","observed","",78288,"VAS"
"451","Osmorhiza berteroi","DC.","","mountain sweet cicely","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Apiales","",NA,"Apiaceae","Apioideae",NA,"Osmorhiza","Osmorhiza berteroi","","","","native","S5 (2015)",NA,"2015-09-04","Else Mikkelsen","iNaturalist","9505267",NA,"2022-06-12","Cole Gaerber","iNaturalist","121676056",NA,27,"confirmed","observed","",53166,"VAS"
"452","Osmorhiza depauperata","Phil.","","blunt-fruited sweet-cicely","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Apiales","",NA,"Apiaceae","Apioideae",NA,"Osmorhiza","Osmorhiza depauperata","","","","native","S5 (2015)",NA,"1966-07-29","B. Fraser","UBC","V161002",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:370",NA,2,"reported","unobserved","UBC:  Garibaldi PP Sphinx Gl foreland",78294,"VAS"
"453","Osmorhiza occidentalis","(Nutt. ex Torr.& A.Gray). Torr.","","western sweet-cicely","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Apiales","",NA,"Apiaceae","Apioideae",NA,"Osmorhiza","Osmorhiza occidentalis","","","","native","S4",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:371",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:371",NA,1,"new 2020","unobserved","",78295,"VAS"
"454","Osmorhiza purpurea","(J.M. Coult. & Rose) Suksd.","","purple sweet-cicely","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Apiales","",NA,"Apiaceae","Apioideae",NA,"Osmorhiza","Osmorhiza purpurea","","","","native","S5 (2000)",NA,"1961-08-23","E.B. Petersen","UBC","V97808",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:372",NA,4,"reported","unobserved","",78296,"VAS"
"455","Oxalis oregana","Nutt.","","redwood sorrel","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Oxalidales","",NA,"Oxalidaceae","",NA,"Oxalis","Oxalis oregana","","","","native","S3 (2019)",NA,"2019-07-27","charley","iNaturalist","29675364",NA,"2022-05-21","Catherine","iNaturalist","118066957",NA,2,"new 2019","observed","",47757,"VAS"
"456","Oxybasis rubra","(L.) S.Fuentes, Uotila & Borsch","","red goosefoot","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Amaranthaceae","Chenopodioideae",NA,"Oxybasis","Oxybasis rubra","","","","native","S4 (2000)",NA,"2004-08-12","Nick Page","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","NPAGE2004:24",NA,"2004-08-12","Nick Page","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","NPAGE2004:24",NA,1,"reported","unobserved","",931679,"VAS"
"457","Oxyria digyna","(L.) Hill","","alpine sorrel","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Caryophyllales","",NA,"Polygonaceae","Polygonoideae",NA,"Oxyria","Oxyria digyna","","","","native","S5 (2019)",NA,"1917-08-12","John Davidson","UBC","V45824",NA,"2022-08-14","anyagbee","iNaturalist","131742543",NA,9,"confirmed","observed","",67591,"VAS"
"458","Ozomelis trifida","(Graham) Rydb.","","three-toothed mitrewort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Ozomelis","Ozomelis trifida","","","","native","S5 (2019)",NA,"1916-08-06","W. Taylor","UBC","V137883",NA,"1916-08-06","W. Taylor","UBC","V137883",NA,1,"reported","unobserved","",1424149,"VAS"
"459","Packera pauciflora","(Pursh) Á. Löve & D. Löve","","alpine groundsel","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Asterales","",NA,"Asteraceae","Asteroideae",NA,"Packera","Packera pauciflora","","","","native","S5 (2000)",NA,"1917-08-07","John Davidson","UBC","V11430",NA,"2020-07-01","LGL Limited, Environmental Research Associates, Sidney, BC","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","LGL2020:374",NA,8,"reported","unobserved","UBC:  Garibaldi PP Warren Gl foreland",78327,"VAS"
"460","Parnassia fimbriata","K.D. Koenig","","fringed grass of parnassus","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Celastrales","",NA,"Celastraceae","",NA,"Parnassia","Parnassia fimbriata","","","","native","S5 (2019)",NA,"1938-08-12","John W. Eastham","UBC","V30775",NA,"2022-09-25","Richard C Till","iNaturalist","136493597",NA,41,"confirmed","observed","",78351,"VAS"
"461","Parnassia palustris","L.","","northern grass-of-Parnassus","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Celastrales","",NA,"Celastraceae","",NA,"Parnassia","Parnassia palustris","","","","native","S5 (2019)",NA,"1995-09-03","Straley, Gerald","USCH","",NA,"1995-09-03","Straley, Gerald","USCH","",NA,1,"reported","unobserved","",78352,"VAS"
"462","Paxistima myrsinites","(Pursh.) Raf.","","oregon boxwood","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Celastrales","",NA,"Celastraceae","",NA,"Paxistima","Paxistima myrsinites","","","","native","S5 (2015)",NA,"1914-08-03","John Davidson","UBC","V8299",NA,"2022-12-01","sandragon749","iNaturalist","143502079",NA,99,"confirmed","observed","",63893,"VAS"
"463","Pectiantia pentandra","(Hook.) Rydb.","","five-stamened mitrewort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida","","","Saxifragales","",NA,"Saxifragaceae","",NA,"Pectiantia","Pectiantia pentandra","","","","native","S5 (2019)",NA,"1951-07-30","M. Jackson","UBC","V47589",NA,"2022-06-26","Lyrae","iNaturalist","125196461",NA,6,"confirmed","observed","",1424153,"VAS"
