"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","latitude","longitude"
"Polypodium glycyrrhiza","D.C. Eaton",55104,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Polypodiaceae","Polypodium",NA,"Polypodium glycyrrhiza","","species","iNaturalist","Observations","72198270","","https://www.inaturalist.org/observations/72198270","John D Reynolds","",NA,"2021-03-26",2021,3,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.341,-123.25
"Polypodium glycyrrhiza","D.C. Eaton",55104,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Polypodiaceae","Polypodium",NA,"Polypodium glycyrrhiza","","species","iNaturalist","Observations","73028780","","https://www.inaturalist.org/observations/73028780","Taylor Justason","",NA,"2021-04-04",2021,4,4,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Taylor Justason",NA,NA,NA,NA,NA,49.341,-123.25
"Polypodium glycyrrhiza","D.C. Eaton",55104,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Polypodiaceae","Polypodium",NA,"Polypodium glycyrrhiza","","species","iNaturalist","Observations","63546886","","https://www.inaturalist.org/observations/63546886","Adam Jermakow","",NA,"2020-10-03",2020,10,3,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",56,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Adam Jermakow",NA,NA,NA,NA,NA,49.341,-123.25
"Polypodium glycyrrhiza","D.C. Eaton",55104,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Polypodiaceae","Polypodium",NA,"Polypodium glycyrrhiza","","species","iNaturalist","Observations","108055693","","https://www.inaturalist.org/observations/108055693","Catherine","",NA,"2022-03-05",2022,3,5,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",488,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Catherine",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","110184352","","https://www.inaturalist.org/observations/110184352","ygulbot","",NA,"2022-04-02",2022,4,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"ygulbot",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","108350120","","https://www.inaturalist.org/observations/108350120","John D Reynolds","",NA,"2022-03-08",2022,3,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","119902558","","https://www.inaturalist.org/observations/119902558","bobcurry","",NA,"2022-05-26",2022,5,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"bobcurry",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","20048784","","https://www.inaturalist.org/observations/20048784","antjil","",NA,"2018-11-08",2018,11,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"antjil",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","142490176","","https://www.inaturalist.org/observations/142490176","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","18743881","","https://www.inaturalist.org/observations/18743881","Derek Killby","",NA,"2018-11-30",2018,11,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",61,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Derek Killby",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","142491557","","https://www.inaturalist.org/observations/142491557","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","71970510","","https://www.inaturalist.org/observations/71970510","andrewtking","",NA,"2021-03-24",2021,3,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",1868,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Chris Hoess",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","21093228","","https://www.inaturalist.org/observations/21093228","drscott","",NA,"2019-03-09",2019,3,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"drscott",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","142491103","","https://www.inaturalist.org/observations/142491103","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","31035198","","https://www.inaturalist.org/observations/31035198","Mews","",NA,"2019-08-17",2019,8,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Mews",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","","","","","q-10450699557","","",NA,"2021-08-11",2021,8,11,"HUMAN_OBSERVATION","",NA,NA,"","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,49.341,-123.25
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","72202869","","https://www.inaturalist.org/observations/72202869","John D Reynolds","",NA,"2021-03-26",2021,3,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.341,-123.25
"Prunus laurocerasus","L.",61432,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Prunus",NA,"Prunus laurocerasus","","species","iNaturalist","Observations","72195224","","https://www.inaturalist.org/observations/72195224","John D Reynolds","",NA,"2021-03-26",2021,3,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.341,-123.25
"Prunus laurocerasus","L.",61432,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Prunus",NA,"Prunus laurocerasus","","species","iNaturalist","Observations","142492190","","https://www.inaturalist.org/observations/142492190","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Prunus laurocerasus","L.",61432,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Prunus",NA,"Prunus laurocerasus","","species","iNaturalist","Observations","142490884","","https://www.inaturalist.org/observations/142490884","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","108350121","","https://www.inaturalist.org/observations/108350121","John D Reynolds","",NA,"2022-03-08",2022,3,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.341,-123.25
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","142492003","","https://www.inaturalist.org/observations/142492003","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","21093359","","https://www.inaturalist.org/observations/21093359","drscott","",NA,"2019-03-09",2019,3,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"space_coyote",NA,NA,NA,NA,NA,49.341,-123.25
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","142490064","","https://www.inaturalist.org/observations/142490064","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","142490931","","https://www.inaturalist.org/observations/142490931","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","142491852","","https://www.inaturalist.org/observations/142491852","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","78429229","","https://www.inaturalist.org/observations/78429229","jmclatchie","",NA,"2021-05-11",2021,5,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Rand Workman",NA,NA,NA,NA,NA,49.341,-123.25
"Pteridium aquilinum var. pubescens","(L.) Kuhn",52684,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dennstaedtiaceae","Pteridium",NA,"Pteridium aquilinum","pubescens","varietas","iNaturalist","Observations","142491489","","https://www.inaturalist.org/observations/142491489","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Timothy McNitt",NA,NA,NA,NA,NA,49.341,-123.25
"Pteridium aquilinum var. pubescens","(L.) Kuhn",52684,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dennstaedtiaceae","Pteridium",NA,"Pteridium aquilinum","pubescens","varietas","iNaturalist","Observations","20048786","","https://www.inaturalist.org/observations/20048786","antjil","",NA,"2018-11-08",2018,11,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Stewart Wechsler",NA,NA,NA,NA,NA,49.341,-123.25
"Pteridium aquilinum var. pubescens","(L.) Kuhn",52684,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dennstaedtiaceae","Pteridium",NA,"Pteridium aquilinum","pubescens","varietas","iNaturalist","Observations","57942061","","https://www.inaturalist.org/observations/57942061","pepperminta","",NA,"2020-08-29",2020,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Steve Ansell",NA,NA,NA,NA,NA,49.341,-123.25
"Pyracantha coccinea","M. Roem.",57254,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Pyracantha",NA,"Pyracantha coccinea","","species","UBC","UBCVascular","V253209","","EB4B1906-0FBB-DD41-BB5B-8E1C373F50D3","Frank Lomer","11014",NA,"2018-02-12",2018,2,12,"PRESERVED_SPECIMEN","West Vancouver, railroad tracks, 15 m west of The Dale",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Frank Lomer",NA,NA,NA,NA,NA,49.341,-123.25
"Ribes sanguineum var. sanguineum","Pursh",81349,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Grossulariaceae","Ribes",NA,"Ribes sanguineum","sanguineum","varietas","UBC","UBCVascular","V238450","","9F5BBEE8-58A7-FD4F-98B5-46CF70C49F0E","Erin R. Manton, A. van der Linde","1186",NA,"2012-05-02",2012,5,2,"PRESERVED_SPECIMEN","Greater Vancouver Regional District, West Vancouver, Lighthouse Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Erin R. Manton",NA,NA,NA,NA,NA,49.341,-123.25
"Ribes sanguineum var. sanguineum","Pursh",81349,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Grossulariaceae","Ribes",NA,"Ribes sanguineum","sanguineum","varietas","","","ERM1186","","KX677928","E.R. Manton","",NA,"2012-05-02",2012,5,2,"PRESERVED_SPECIMEN","British Columbia, Greater Vancouver Regional District, West Vancouver, Lighthouse Park",NA,NA,"","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Erin R. Manton",NA,NA,NA,NA,NA,49.341,-123.25
"Ribes sanguineum var. sanguineum","Pursh",81349,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Grossulariaceae","Ribes",NA,"Ribes sanguineum","sanguineum","varietas","","","V238450","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=VPSBC570-13","E.R. Manton","",NA,"2012-05-02",2012,5,2,"MATERIAL_SAMPLE","Greater Vancouver Regional District, West Vancouver, Lighthouse Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Erin R. Manton",NA,NA,NA,NA,NA,49.341,-123.25
"Rubus parviflorus","Nutt.",51646,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus parviflorus","","species","iNaturalist","Observations","31034947","","https://www.inaturalist.org/observations/31034947","Mews","",NA,"2019-08-17",2019,8,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",1648,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Mews",NA,NA,NA,NA,NA,49.341,-123.25
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus spectabilis","","species","iNaturalist","Observations","71886430","","https://www.inaturalist.org/observations/71886430","nvclkat","",NA,"2021-03-22",2021,3,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",894,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"nvclkat",NA,NA,NA,NA,NA,49.341,-123.25
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus spectabilis","","species","iNaturalist","Observations","44550281","","https://www.inaturalist.org/observations/44550281","John D Reynolds","",NA,"2020-04-30",2020,4,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.341,-123.25
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus spectabilis","","species","iNaturalist","Observations","71264666","","https://www.inaturalist.org/observations/71264666","Kate McKeown","",NA,"2021-03-14",2021,3,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",311,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,49.341,-123.25
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus spectabilis","","species","iNaturalist","Observations","142492095","","https://www.inaturalist.org/observations/142492095","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus spectabilis","","species","iNaturalist","Observations","142491938","","https://www.inaturalist.org/observations/142491938","Guerric Haché","",NA,"2022-11-20",2022,11,20,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Guerric Haché",NA,NA,NA,NA,NA,49.341,-123.25
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus spectabilis","","species","iNaturalist","Observations","3387439","","http://www.inaturalist.org/observations/3387439","Colin Kremer","",NA,"2016-05-29",2016,5,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",31,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Colin Kremer",NA,NA,NA,NA,NA,49.341,-123.25
"Rubus spectabilis","Pursh",47543,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rubus",NA,"Rubus spectabilis","","species","iNaturalist","Observations","72204040","","https://www.inaturalist.org/observations/72204040","John D Reynolds","",NA,"2021-03-26",2021,3,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,49.341,-123.25
