"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
"Holodiscus discolor","(Pursh) Maxim.",53414,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Holodiscus",NA,"Holodiscus discolor","","species","iNaturalist","Observations","26278229","","https://www.inaturalist.org/observations/26278229","Lena Dietz Chiasson","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",178,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,7672,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644663,-123.20795
"Holodiscus discolor","(Pursh) Maxim.",53414,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Holodiscus",NA,"Holodiscus discolor","","species","iNaturalist","Observations","36693740","","https://www.inaturalist.org/observations/36693740","John D Reynolds","",NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,7673,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644992,-123.206703
"Holodiscus discolor","(Pursh) Maxim.",53414,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Holodiscus",NA,"Holodiscus discolor","","species","iNaturalist","Observations","26286968","","https://www.inaturalist.org/observations/26286968","Katie Kushneryk","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,7681,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644743,-123.207058
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","118713823","","https://www.inaturalist.org/observations/118713823","symbioecologist","",NA,"2022-05-16",2022,5,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"symbioecologist",NA,NA,NA,NA,NA,9208,2022,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644445,-123.207905
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","26291729","","https://www.inaturalist.org/observations/26291729","kg-","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"kg-",NA,NA,NA,NA,NA,9227,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644648,-123.207198
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","26286981","","https://www.inaturalist.org/observations/26286981","Katie Kushneryk","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,9294,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644406,-123.207632
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","27827223","","https://www.inaturalist.org/observations/27827223","beekeeper97","",NA,"2019-06-28",2019,6,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"beekeeper97",NA,NA,NA,NA,NA,9318,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644097,-123.208086
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","26276826","","https://www.inaturalist.org/observations/26276826","Lena Dietz Chiasson","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,9329,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.645881,-123.204382
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","27827263","","https://www.inaturalist.org/observations/27827263","beekeeper97","",NA,"2019-06-28",2019,6,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"beekeeper97",NA,NA,NA,NA,NA,9330,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644111,-123.208007
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","26286974","","https://www.inaturalist.org/observations/26286974","Katie Kushneryk","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,9384,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644733,-123.207272
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","32140759","","https://www.inaturalist.org/observations/32140759","Jason Headley","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Jason Headley",NA,NA,NA,NA,NA,9409,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.64408,-123.208138
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","48289627","","https://www.inaturalist.org/observations/48289627","maplerice","",NA,"2020-06-01",2020,6,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"maplerice",NA,NA,NA,NA,NA,9425,2020,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.645053,-123.207268
"Lysimachia latifolia","(Hook.) Cholewa",496537,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Primulaceae","Lysimachia",NA,"Lysimachia latifolia","","species","iNaturalist","Observations","26286995","","https://www.inaturalist.org/observations/26286995","Katie Kushneryk","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA,9489,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.643411,-123.207636
"Malus fusca","(Raf.) C.K. Schneid.",77948,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Malus",NA,"Malus fusca","","species","iNaturalist","Observations","26286992","","https://www.inaturalist.org/observations/26286992","Katie Kushneryk","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,9743,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.643922,-123.207803
"Malus fusca","(Raf.) C.K. Schneid.",77948,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Malus",NA,"Malus fusca","","species","iNaturalist","Observations","26278215","","https://www.inaturalist.org/observations/26278215","Lena Dietz Chiasson","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",178,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,9744,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644663,-123.20795
"Menyanthes trifoliata","L.",78016,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Menyanthaceae","Menyanthes",NA,"Menyanthes trifoliata","","species","iNaturalist","Observations","26286978","","https://www.inaturalist.org/observations/26286978","Katie Kushneryk","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,9805,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644406,-123.207632
"Menyanthes trifoliata","L.",78016,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Menyanthaceae","Menyanthes",NA,"Menyanthes trifoliata","","species","iNaturalist","Observations","48289619","","https://www.inaturalist.org/observations/48289619","maplerice","",NA,"2020-06-01",2020,6,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"maplerice",NA,NA,NA,NA,NA,9807,2020,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644948,-123.205041
"Menyanthes trifoliata","L.",78016,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Menyanthaceae","Menyanthes",NA,"Menyanthes trifoliata","","species","iNaturalist","Observations","125213196","","https://www.inaturalist.org/observations/125213196","bakervicky","",NA,"2022-07-02",2022,7,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",17,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"oxalismtp",NA,NA,NA,NA,NA,9825,2022,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644084,-123.207803
"Menyanthes trifoliata","L.",78016,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Menyanthaceae","Menyanthes",NA,"Menyanthes trifoliata","","species","iNaturalist","Observations","26311519","","https://www.inaturalist.org/observations/26311519","Jason Headley","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Jason Headley",NA,NA,NA,NA,NA,9828,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.643397,-123.207567
"Menyanthes trifoliata","L.",78016,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Menyanthaceae","Menyanthes",NA,"Menyanthes trifoliata","","species","iNaturalist","Observations","26291734","","https://www.inaturalist.org/observations/26291734","kg-","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"kg-",NA,NA,NA,NA,NA,9849,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644373,-123.207703
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","78431682","","https://www.inaturalist.org/observations/78431682","Christina","",NA,"2021-05-12",2021,5,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,9895,2021,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.646644,-123.2039
"Nuphar polysepala","Engelm (Engelm.) E.O. Beal.",78234,"Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","",NA,NA,"Nymphaeaceae","Nuphar",NA,"Nuphar polysepala","","species","iNaturalist","Observations","48289624","","https://www.inaturalist.org/observations/48289624","maplerice","",NA,"2020-06-01",2020,6,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"maplerice",NA,NA,NA,NA,NA,10634,2020,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644598,-123.207888
"Nuphar polysepala","Engelm (Engelm.) E.O. Beal.",78234,"Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","",NA,NA,"Nymphaeaceae","Nuphar",NA,"Nuphar polysepala","","species","iNaturalist","Observations","26286977","","https://www.inaturalist.org/observations/26286977","Katie Kushneryk","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,10650,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644503,-123.207471
"Nuphar polysepala","Engelm (Engelm.) E.O. Beal.",78234,"Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","",NA,NA,"Nymphaeaceae","Nuphar",NA,"Nuphar polysepala","","species","iNaturalist","Observations","27827368","","https://www.inaturalist.org/observations/27827368","beekeeper97","",NA,"2019-06-28",2019,6,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"beekeeper97",NA,NA,NA,NA,NA,10663,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.64427,-123.207607
"Nuphar polysepala","Engelm (Engelm.) E.O. Beal.",78234,"Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","",NA,NA,"Nymphaeaceae","Nuphar",NA,"Nuphar polysepala","","species","iNaturalist","Observations","26291731","","https://www.inaturalist.org/observations/26291731","kg-","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"kg-",NA,NA,NA,NA,NA,10669,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644464,-123.207524
"Nuphar polysepala","Engelm (Engelm.) E.O. Beal.",78234,"Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","",NA,NA,"Nymphaeaceae","Nuphar",NA,"Nuphar polysepala","","species","iNaturalist","Observations","26278201","","https://www.inaturalist.org/observations/26278201","Lena Dietz Chiasson","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",109,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"judith holm",NA,NA,NA,NA,NA,10679,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644316,-123.2084
"Nuphar polysepala","Engelm (Engelm.) E.O. Beal.",78234,"Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","",NA,NA,"Nymphaeaceae","Nuphar",NA,"Nuphar polysepala","","species","iNaturalist","Observations","26286983","","https://www.inaturalist.org/observations/26286983","Katie Kushneryk","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Katie Kushneryk",NA,NA,NA,NA,NA,10692,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644308,-123.207774
"Paxistima myrsinites","(Pursh.) Raf.",63893,"Plantae","Tracheophyta","Magnoliopsida","Celastrales","",NA,NA,"Celastraceae","Paxistima",NA,"Paxistima myrsinites","","species","iNaturalist","Observations","29739914","","https://www.inaturalist.org/observations/29739914","Christina","",NA,"2019-07-28",2019,7,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",352,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,11106,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.645486,-123.205481
"Physocarpus capitatus","(Pursh) Kuntze",57249,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Physocarpus",NA,"Physocarpus capitatus","","species","iNaturalist","Observations","26278226","","https://www.inaturalist.org/observations/26278226","Lena Dietz Chiasson","",NA,"2019-05-30",2019,5,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",178,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,11495,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644663,-123.20795
"Pinus contorta var. contorta","Douglas",80130,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Pinus",NA,"Pinus contorta","contorta","varietas","iNaturalist","Observations","109691199","","https://www.inaturalist.org/observations/109691199","elisewiebe","",NA,"2022-03-27",2022,3,27,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Spencer Quayle",NA,NA,NA,NA,NA,11637,2022,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.64615,-123.20959
"Pinus contorta var. contorta","Douglas",80130,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Pinus",NA,"Pinus contorta","contorta","varietas","iNaturalist","Observations","126729954","","https://www.inaturalist.org/observations/126729954","andreenannemarie","",NA,"2022-07-17",2022,7,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"andreenannemarie",NA,NA,NA,NA,NA,11707,2022,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.64595,-123.20975
"Pinus contorta var. contorta","Douglas",80130,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Pinus",NA,"Pinus contorta","contorta","varietas","iNaturalist","Observations","93791260","","https://www.inaturalist.org/observations/93791260","dmagdee","",NA,"2021-09-05",2021,9,5,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",128,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Brian Starzomski",NA,NA,NA,NA,NA,11720,2021,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.645958,-123.21003
"Polypodium glycyrrhiza","D.C. Eaton",55104,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Polypodiaceae","Polypodium",NA,"Polypodium glycyrrhiza","","species","iNaturalist","Observations","36693751","","https://www.inaturalist.org/observations/36693751","John D Reynolds","",NA,"2019-12-15",2019,12,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",13,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"John D Reynolds",NA,NA,NA,NA,NA,12105,2019,"Murrin Park","N/A","No","A - Park","Sub-national Government","Government of British Columbia","N/A",49.644978,-123.205269
