"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Abies lasiocarpa","(Hooker) Nuttall",75241,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies lasiocarpa","","species","iNaturalist","Observations","31807179","","https://www.inaturalist.org/observations/31807179","Kelly Fretwell","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.947283,-123.085357,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA
"Abies lasiocarpa","(Hooker) Nuttall",75241,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies lasiocarpa","","species","iNaturalist","Observations","31619942","","https://www.inaturalist.org/observations/31619942","Julie","",NA,"2019-08-25",2019,8,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.949029,-123.081503,61,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Julie",NA,NA,NA,NA,NA
"Abies lasiocarpa","(Hooker) Nuttall",75241,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies lasiocarpa","","species","iNaturalist","Observations","32128016","","https://www.inaturalist.org/observations/32128016","Geneviève Reynolds","",NA,"2019-08-25",2019,8,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.941208,-123.054978,8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Creature_Librarian",NA,NA,NA,NA,NA
"Abies lasiocarpa","(Hooker) Nuttall",75241,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies lasiocarpa","","species","iNaturalist","Observations","32127963","","https://www.inaturalist.org/observations/32127963","Geneviève Reynolds","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.941147,-123.054681,6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"dougbrown",NA,NA,NA,NA,NA
"Abies lasiocarpa","(Hooker) Nuttall",75241,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies lasiocarpa","","species","iNaturalist","Observations","32124426","","https://www.inaturalist.org/observations/32124426","Geneviève Reynolds","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.930121,-123.042392,244,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"dougbrown",NA,NA,NA,NA,NA
"Abies lasiocarpa","(Hooker) Nuttall",75241,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Abies",NA,"Abies lasiocarpa","","species","","","LGL2020:3","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Acer campestre","L.",56193,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,NA,"Sapindaceae","Acer",NA,"Acer campestre","","species","iNaturalist","Observations","97603328","","https://www.inaturalist.org/observations/97603328","Ben Keen","",NA,"2021-10-08",2021,10,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.373822,-123.346797,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","unlisted",NA,"Ben Keen",NA,NA,NA,NA,NA
"Achillea filipendulina","Lam.",157924,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Achillea",NA,"Achillea filipendulina","","species","iNaturalist","Observations","30648893","","https://www.inaturalist.org/observations/30648893","Ben Keen","",NA,"2019-08-11",2019,8,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.37767,-123.344952,263,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Achillea filipendulina","Lam.",157924,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Achillea",NA,"Achillea filipendulina","","species","iNaturalist","Observations","82435250","","https://www.inaturalist.org/observations/82435250","jazzygrape","",NA,"2021-06-08",2021,6,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.695705,-123.155893,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"jazzygrape",NA,NA,NA,NA,NA
"Achillea filipendulina","Lam.",157924,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Achillea",NA,"Achillea filipendulina","","species","iNaturalist","Observations","60484918","","https://www.inaturalist.org/observations/60484918","Gwen L'Hirondelle","",NA,"2020-09-22",2020,9,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.735452,-123.097794,42,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Gwen L'Hirondelle",NA,NA,NA,NA,NA
"Achillea filipendulina","Lam.",157924,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Achillea",NA,"Achillea filipendulina","","species","iNaturalist","Observations","56597185","","https://www.inaturalist.org/observations/56597185","shaanaroeste","",NA,"2020-08-14",2020,8,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.690534,-123.146975,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"shaanaroeste",NA,NA,NA,NA,NA
"Achillea filipendulina","Lam.",157924,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Achillea",NA,"Achillea filipendulina","","species","iNaturalist","Observations","133625169","","https://www.inaturalist.org/observations/133625169","Matthew Syvenky","",NA,"2022-09-03",2022,9,3,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.40298,-123.503237,18,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Matthew Syvenky",NA,NA,NA,NA,NA
"Achillea filipendulina","Lam.",157924,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Achillea",NA,"Achillea filipendulina","","species","iNaturalist","Observations","30381318","","https://www.inaturalist.org/observations/30381318","rfehrenbacher","",NA,"2019-08-07",2019,8,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.378184,-123.345307,17,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"rfehrenbacher",NA,NA,NA,NA,NA
"Achillea filipendulina","Lam.",157924,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Achillea",NA,"Achillea filipendulina","","species","iNaturalist","Observations","28215229","","https://www.inaturalist.org/observations/28215229","Sarah Wang - whi","",NA,"2019-07-04",2019,7,4,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.691097,-123.145805,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Sarah Wang - whi",NA,NA,NA,NA,NA
"Achnatherum hymenoides","(Roem. & Schult.) Barkworth",117413,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Poaceae","Achnatherum",NA,"Achnatherum hymenoides","","species","","","LGL2020:7","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","46916138","","https://www.inaturalist.org/observations/46916138","Taylor Justason","",NA,"2020-05-22",2020,5,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.486722,-123.223358,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"David",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","62169565","","https://www.inaturalist.org/observations/62169565","John D Reynolds","",NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.954483,-123.107375,11,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","59232902","","https://www.inaturalist.org/observations/59232902","Taylor Justason","",NA,"2020-09-10",2020,9,10,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.755856,-123.057686,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Taylor Justason",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","51480984","","https://www.inaturalist.org/observations/51480984","Taylor Justason","",NA,"2020-06-28",2020,6,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.520881,-123.227283,6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"judith holm",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","56478622","","https://www.inaturalist.org/observations/56478622","Maddie Edmonds","",NA,"2020-08-14",2020,8,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.744537,-123.069108,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Maddie Edmonds",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","58122994","","https://www.inaturalist.org/observations/58122994","shaanaroeste","",NA,"2020-08-14",2020,8,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.73331,-122.909737,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"shaanaroeste",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","88355811","","https://www.inaturalist.org/observations/88355811","FreckLes","",NA,"2018-08-06",2018,8,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.758318,-123.048131,1157,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"FreckLes",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","94528145","","https://www.inaturalist.org/observations/94528145","Taylor Justason","",NA,"2021-09-08",2021,9,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.949545,-123.102412,50,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Taylor Justason",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","15850223","","https://www.inaturalist.org/observations/15850223","Billi Krochuk","",NA,"2018-08-17",2018,8,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.950069,-123.096542,5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Billi Krochuk",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","125196456","","https://www.inaturalist.org/observations/125196456","Lyrae","",NA,"2022-06-26",2022,6,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.483634,-123.56752,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Lyrae",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","31813125","","https://www.inaturalist.org/observations/31813125","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.954851,-123.107167,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","iNaturalist","Observations","28905028","","https://www.inaturalist.org/observations/28905028","Vanessa","",NA,"2019-07-15",2019,7,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.74987,-123.0522,48,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Vanessa",NA,NA,NA,NA,NA
"Actaea rubra","(Alton) Willd.",49870,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Ranunculaceae","Actaea",NA,"Actaea rubra","","species","","","LGL2020:9","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA
"Aegopodium podagraria","L.",51741,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,NA,"Apiaceae","Aegopodium",NA,"Aegopodium podagraria","","species","iNaturalist","Observations","44211635","","https://www.inaturalist.org/observations/44211635","Ben Keen","",NA,"2020-04-28",2020,4,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.378381,-123.335292,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Aegopodium podagraria","L.",51741,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,NA,"Apiaceae","Aegopodium",NA,"Aegopodium podagraria","","species","iNaturalist","Observations","49906148","","https://www.inaturalist.org/observations/49906148","Ben Keen","",NA,"2020-06-16",2020,6,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.381314,-123.332033,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Aegopodium podagraria","L.",51741,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,NA,"Apiaceae","Aegopodium",NA,"Aegopodium podagraria","","species","iNaturalist","Observations","81660712","","https://www.inaturalist.org/observations/81660712","eschott","",NA,"2021-04-29",2021,4,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.738805,-123.13203,12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"eschott",NA,NA,NA,NA,NA
"Aegopodium podagraria","L.",51741,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,NA,"Apiaceae","Aegopodium",NA,"Aegopodium podagraria","","species","iNaturalist","Observations","48252976","","https://www.inaturalist.org/observations/48252976","antonben","",NA,"2020-06-02",2020,6,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.625904,-123.202025,28,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"antonben",NA,NA,NA,NA,NA
"Aegopodium podagraria","L.",51741,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,NA,"Apiaceae","Aegopodium",NA,"Aegopodium podagraria","","species","iNaturalist","Observations","32797199","","https://www.inaturalist.org/observations/32797199","Ben Keen","",NA,"2019-09-15",2019,9,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.381351,-123.332001,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"judith holm",NA,NA,NA,NA,NA
"Aegopodium podagraria","L.",51741,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,NA,"Apiaceae","Aegopodium",NA,"Aegopodium podagraria","","species","iNaturalist","Observations","48740539","","https://www.inaturalist.org/observations/48740539","Ben Keen","",NA,"2020-06-06",2020,6,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.379292,-123.333653,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Aegopodium podagraria","L.",51741,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,NA,"Apiaceae","Aegopodium",NA,"Aegopodium podagraria","","species","iNaturalist","Observations","85286116","","https://www.inaturalist.org/observations/85286116","Ben Keen","",NA,"2021-07-01",2021,7,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.381285,-123.332,8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Aegopodium podagraria","L.",51741,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,NA,"Apiaceae","Aegopodium",NA,"Aegopodium podagraria","","species","iNaturalist","Observations","44325919","","https://www.inaturalist.org/observations/44325919","Ben Keen","",NA,"2020-04-29",2020,4,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.3812,-123.332092,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Aesculus hippocastanum","L.",84298,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,NA,"Sapindaceae","Aesculus",NA,"Aesculus hippocastanum","","species","iNaturalist","Observations","32449538","","https://www.inaturalist.org/observations/32449538","Ben Keen","",NA,"2019-09-09",2019,9,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.383899,-123.340585,526,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2013)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Aesculus hippocastanum","L.",84298,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,NA,"Sapindaceae","Aesculus",NA,"Aesculus hippocastanum","","species","iNaturalist","Observations","31548281","","https://www.inaturalist.org/observations/31548281","Danielle Frohlich","",NA,"2018-05-15",2018,5,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.3807,-123.334092,10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2013)",NA,"Randal",NA,NA,NA,NA,NA
"Aesculus hippocastanum","L.",84298,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,NA,"Sapindaceae","Aesculus",NA,"Aesculus hippocastanum","","species","iNaturalist","Observations","87028647","","https://www.inaturalist.org/observations/87028647","mdeen","",NA,"2021-07-14",2021,7,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.380212,-123.333542,65,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2013)",NA,"mdeen",NA,NA,NA,NA,NA
"Aesculus hippocastanum","L.",84298,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,NA,"Sapindaceae","Aesculus",NA,"Aesculus hippocastanum","","species","iNaturalist","Observations","98055614","","https://www.inaturalist.org/observations/98055614","mdeen","",NA,"2021-10-10",2021,10,10,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.416775,-123.318528,9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2013)",NA,"islandsearch",NA,NA,NA,NA,NA
"Ajuga reptans","L.",56099,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,NA,"Lamiaceae","Ajuga",NA,"Ajuga reptans","","species","iNaturalist","Observations","124403487","","https://www.inaturalist.org/observations/124403487","Mavaddat Javid","",NA,"2022-07-02",2022,7,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.504732,-123.251943,3299,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Mavaddat Javid",NA,NA,NA,NA,NA
"Ajuga reptans","L.",56099,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,NA,"Lamiaceae","Ajuga",NA,"Ajuga reptans","","species","iNaturalist","Observations","33163812","","https://www.inaturalist.org/observations/33163812","Ben Keen","",NA,"2019-09-21",2019,9,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.380524,-123.349327,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA
"Ajuga reptans","L.",56099,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,NA,"Lamiaceae","Ajuga",NA,"Ajuga reptans","","species","iNaturalist","Observations","26118524","","https://www.inaturalist.org/observations/26118524","Ben Keen","",NA,"2019-05-31",2019,5,31,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.380505,-123.336128,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Ben Keen",NA,NA,NA,NA,NA
